LSID,Sample Type,Project,Destination,UKB Dispatch Date,Child Sample Type,Extraction Method,Child LSID,Child Volume,Child Concentration,RIN,Average Fragment Size,OD Ratio,QC Status,Returned to UKB,Child Sample Destroyed
1025431809,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027153D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025431826,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027153D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449332,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027158D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449341,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027158D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449355,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027158D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449371,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027158D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449380,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027158D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449918,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027163D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449927,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027163D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449935,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027163D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449973,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027163D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449982,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027163D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449343,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027168D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449387,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027168D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449420,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027168D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449454,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027168D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026449459,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027168D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026686165,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027173D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026686167,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027173D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026686168,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027173D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026686186,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027173D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026686194,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027173D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688305,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027178D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688320,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027178D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688341,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027178D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688356,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027178D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688359,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027178D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026450736,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027183D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026452565,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027183D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026452571,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027183D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026452572,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027183D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026452578,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027183D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026687756,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027188D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026687990,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027188D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688000,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027188D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688031,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027188D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688452,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027188D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026687880,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027193D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026687881,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027193D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026687882,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027193D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026687883,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027193D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026687884,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027193D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688215,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027198D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688233,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027198D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688247,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027198D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688250,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027198D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026688260,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027198D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026686000,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027203D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026686021,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027203D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026686204,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027203D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026686217,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027203D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026686230,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027203D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459269,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027208D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459435,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027208D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459443,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027208D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459451,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027208D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459453,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027208D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458975,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027213D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458990,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027213D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458993,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027213D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459012,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027213D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459018,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027213D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459806,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027218D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459812,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027218D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459859,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027218D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459862,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027218D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459872,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027218D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458834,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027223D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458869,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027223D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458870,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027223D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458916,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027223D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026459351,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027223D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458757,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027228D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458773,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027228D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458792,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027228D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458814,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027228D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458829,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027228D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026457497,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027233D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026457542,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027233D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026457559,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027233D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026457571,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027233D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026457576,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027233D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458551,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027238D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458572,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027238D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458573,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027238D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458580,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027238D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458587,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027238D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026457596,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027243D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026457602,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027243D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026457642,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027243D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026457646,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027243D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026458610,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027243D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026026863,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027248D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026026875,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027248D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026026909,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027248D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026026910,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027248D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026026927,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027248D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026026851,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027253D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026026865,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027253D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026026919,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027253D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026029321,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027253D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1026029360,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027253D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025406217,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027258D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025406225,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027258D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025406233,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027258D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025406241,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027258D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025406249,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027258D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025418779,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027263D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025418783,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027263D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025418795,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027263D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025418807,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027263D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1025418915,EDTA plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027263D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022099893,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027836D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022099924,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027836D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022100052,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027836D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022096818,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027840D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022096821,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027840D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022096845,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027840D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022096871,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027840D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022096872,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027840D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022096892,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027845D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022096902,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027845D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022096947,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027845D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022096680,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027850D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1023498047,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027850D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1023498074,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027850D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
1022099043,streck_plasma,ctDNA Pilot Phase 1,Inivata (Cambridge),11/12/2017,ctDNA,QIAamp Circulating Nucleic Acid Kit ,10027855D,N/A,N/A,N/A,N/A,N/A,PASS,No,Yes
